PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
2116,333268.501,1964276.233,17.75950230,-64.57269969,-41.485, ,2.320
2117,333269.395,1964275.894,17.75949930,-64.57269124,-41.625, ,2.260
2118,333270.173,1964275.543,17.75949619,-64.57268387,-41.482, ,2.410
2119,333271.050,1964274.797,17.75948951,-64.57267554,-41.663, ,2.530
2120,333271.318,1964274.656,17.75948826,-64.57267300,-41.502, ,2.260
2121,333271.749,1964274.335,17.75948539,-64.57266891,-41.541, ,2.250
2122,333272.210,1964274.036,17.75948273,-64.57266454,-41.482, ,2.200
2123,333272.803,1964273.534,17.75947824,-64.57265891,-41.570, ,2.200
2124,333273.339,1964273.362,17.75947672,-64.57265384,-41.428, ,2.260
2125,333273.870,1964272.800,17.75947168,-64.57264879,-41.586, ,2.400
2126,333274.585,1964272.514,17.75946915,-64.57264203,-41.522, ,2.160
2127,333275.366,1964271.741,17.75946223,-64.57263460,-41.384, ,2.660
2128,333275.598,1964271.266,17.75945795,-64.57263238,-41.575, ,2.400
2129,333276.158,1964270.276,17.75944905,-64.57262702,-41.410, ,2.660
2130,333276.769,1964269.566,17.75944268,-64.57262120,-41.489, ,2.470
2131,333277.491,1964268.698,17.75943489,-64.57261432,-41.517, ,2.230
2132,333278.034,1964268.388,17.75943213,-64.57260918,-41.477, ,2.250
2133,333278.774,1964268.120,17.75942977,-64.57260218,-41.585, ,2.040
2134,333279.536,1964267.906,17.75942789,-64.57259498,-41.591, ,1.940
2135,333280.481,1964267.679,17.75942591,-64.57258605,-41.532, ,1.980
2136,333281.084,1964267.390,17.75942335,-64.57258034,-41.519, ,2.070
2137,333281.819,1964266.999,17.75941987,-64.57257338,-41.506, ,1.850
2138,333282.420,1964266.384,17.75941436,-64.57256766,-41.517, ,1.940
2139,333283.345,1964265.723,17.75940846,-64.57255888,-41.472, ,1.880
2140,333283.850,1964265.083,17.75940271,-64.57255407,-41.439, ,1.970
2141,333284.487,1964264.532,17.75939778,-64.57254802,-41.448, ,1.950
2142,333285.066,1964263.713,17.75939043,-64.57254250,-41.290, ,2.280
2143,333285.788,1964262.724,17.75938154,-64.57253561,-41.555, ,1.920
2144,333286.398,1964262.447,17.75937909,-64.57252984,-41.510, ,1.940
2145,333287.169,1964262.054,17.75937560,-64.57252254,-41.560, ,1.720
2146,333287.816,1964261.445,17.75937014,-64.57251639,-41.435, ,1.660
2147,333288.741,1964260.679,17.75936329,-64.57250760,-41.482, ,1.820
2148,333289.421,1964260.202,17.75935903,-64.57250115,-41.564, ,1.760
2149,333290.021,1964259.705,17.75935459,-64.57249546,-41.373, ,1.920
2150,333290.691,1964259.009,17.75934835,-64.57248908,-41.624, ,1.790
2151,333291.706,1964258.234,17.75934142,-64.57247945,-41.575, ,2.040
2152,333292.098,1964257.810,17.75933762,-64.57247572,-41.535, ,2.140
2153,333292.685,1964256.825,17.75932877,-64.57247011,-41.434, ,2.230
2154,333293.156,1964255.960,17.75932099,-64.57246560,-41.450, ,2.370
2155,333294.015,1964255.153,17.75931376,-64.57245743,-41.548, ,2.260
2156,333294.549,1964254.584,17.75930866,-64.57245235,-41.544, ,2.260
2157,333295.150,1964254.101,17.75930434,-64.57244665,-41.374, ,2.370
2158,333295.625,1964253.383,17.75929789,-64.57244211,-41.523, ,2.310
2159,333296.405,1964252.695,17.75929173,-64.57243470,-41.608, ,1.910
2160,333296.956,1964252.206,17.75928736,-64.57242947,-41.518, ,1.970
2161,333297.492,1964251.502,17.75928103,-64.57242436,-41.561, ,1.830
2162,333297.948,1964250.707,17.75927389,-64.57241999,-41.482, ,2.660
2163,333298.396,1964249.925,17.75926685,-64.57241571,-41.504, ,3.000
2164,333298.733,1964249.150,17.75925988,-64.57241247,-41.448, ,2.910
2165,333299.096,1964248.484,17.75925389,-64.57240899,-41.344, ,2.970
2166,333299.524,1964247.751,17.75924730,-64.57240490,-41.500, ,2.830
2167,333300.208,1964246.792,17.75923868,-64.57239837,-41.514, ,2.460
2168,333300.662,1964246.412,17.75923528,-64.57239406,-41.565, ,2.430
2169,333301.298,1964245.856,17.75923031,-64.57238802,-41.504, ,2.440
2170,333301.999,1964245.135,17.75922385,-64.57238135,-41.444, ,2.560
2171,333302.916,1964243.930,17.75921303,-64.57237261,-41.293, ,2.600
2172,333303.633,1964242.400,17.75919926,-64.57236573,-41.290, ,2.400
2173,333304.038,1964241.941,17.75919514,-64.57236187,-41.592, ,2.100
2174,333304.557,1964240.936,17.75918610,-64.57235690,-41.429, ,2.200
2175,333305.188,1964240.167,17.75917920,-64.57235089,-41.546, ,2.320
