PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
9470,327662.874,1967718.821,17.79017544,-64.62584088,-41.755, ,1.480
9471,327663.749,1967718.899,17.79017622,-64.62583263,-41.819, ,1.510
9472,327664.436,1967718.978,17.79017699,-64.62582616,-41.804, ,1.480
9473,327665.162,1967719.138,17.79017849,-64.62581933,-41.812, ,1.480
9474,327665.851,1967719.237,17.79017944,-64.62581284,-41.828, ,1.450
9475,327666.564,1967719.402,17.79018098,-64.62580613,-41.804, ,1.430
9476,327667.364,1967719.453,17.79018151,-64.62579859,-41.755, ,1.400
9477,327668.071,1967719.567,17.79018259,-64.62579193,-41.742, ,1.320
9478,327668.556,1967719.715,17.79018397,-64.62578737,-41.787, ,1.430
9479,327669.089,1967719.818,17.79018494,-64.62578235,-41.798, ,1.330
9480,327669.646,1967719.934,17.79018603,-64.62577710,-41.799, ,1.260
9481,327669.968,1967720.105,17.79018760,-64.62577408,-41.730, ,1.290
9482,327670.389,1967720.063,17.79018725,-64.62577011,-41.844, ,1.210
9483,327670.621,1967720.048,17.79018714,-64.62576792,-41.770, ,1.230
9484,327670.861,1967720.009,17.79018680,-64.62576565,-41.751, ,1.210
9485,327671.107,1967719.875,17.79018561,-64.62576332,-41.857, ,1.060
9486,327671.389,1967719.738,17.79018440,-64.62576065,-41.771, ,1.050
9487,327671.710,1967719.669,17.79018380,-64.62575762,-41.828, ,1.030
9488,327672.094,1967719.586,17.79018308,-64.62575399,-41.792, ,0.890
9489,327672.392,1967719.555,17.79018282,-64.62575117,-41.737, ,0.840
9490,327672.654,1967719.462,17.79018200,-64.62574870,-41.821, ,0.720
9491,327673.060,1967719.756,17.79018469,-64.62574489,-41.830, ,0.680
9492,327673.311,1967719.870,17.79018574,-64.62574253,-41.752, ,0.620
9493,327673.648,1967719.847,17.79018556,-64.62573935,-41.812, ,0.550
9494,327673.983,1967719.824,17.79018538,-64.62573619,-41.826, ,0.460
9495,327674.269,1967719.763,17.79018485,-64.62573349,-41.821, ,0.380
9496,327674.597,1967719.599,17.79018339,-64.62573038,-41.847, ,0.350
9497,327674.905,1967719.596,17.79018339,-64.62572748,-41.817, ,0.380
9498,327675.289,1967719.600,17.79018346,-64.62572386,-41.869, ,0.400
9499,327675.790,1967719.666,17.79018409,-64.62571914,-41.768, ,0.440
9500,327676.323,1967719.280,17.79018065,-64.62571408,-41.694, ,0.550
9501,327676.835,1967718.876,17.79017704,-64.62570922,-41.830, ,0.440
9502,327677.359,1967718.579,17.79017439,-64.62570425,-41.887, ,0.530
9503,327677.820,1967718.421,17.79017300,-64.62569989,-41.807, ,0.380
9504,327678.317,1967718.137,17.79017047,-64.62569518,-41.760, ,0.950
9505,327678.833,1967717.837,17.79016780,-64.62569029,-41.738, ,0.920
9506,327679.273,1967717.551,17.79016525,-64.62568611,-41.715, ,1.150
9507,327679.710,1967717.179,17.79016193,-64.62568196,-41.750, ,1.080
9508,327679.981,1967716.844,17.79015892,-64.62567938,-41.760, ,0.590
9509,327680.274,1967716.345,17.79015444,-64.62567657,-41.751, ,0.520
9510,327680.534,1967715.909,17.79015052,-64.62567409,-41.765, ,0.870
9511,327680.691,1967715.473,17.79014659,-64.62567257,-41.846, ,0.890
9512,327680.832,1967715.197,17.79014411,-64.62567122,-41.866, ,0.830
9513,327681.158,1967714.699,17.79013963,-64.62566810,-41.881, ,0.750
9514,327681.553,1967714.395,17.79013692,-64.62566435,-41.822, ,0.870
9515,327681.982,1967714.056,17.79013389,-64.62566028,-41.832, ,0.780
9516,327682.427,1967713.728,17.79013096,-64.62565605,-41.833, ,0.840
9517,327682.863,1967713.458,17.79012855,-64.62565192,-41.784, ,0.860
9518,327683.360,1967713.166,17.79012596,-64.62564721,-41.810, ,0.720
9519,327683.533,1967713.200,17.79012628,-64.62564558,-41.804, ,0.630
9520,327683.671,1967713.213,17.79012640,-64.62564428,-41.744, ,0.660
9521,327684.050,1967713.011,17.79012461,-64.62564069,-41.747, ,0.660
9522,327684.321,1967712.472,17.79011976,-64.62563809,-41.838, ,0.590
9523,327684.659,1967712.032,17.79011581,-64.62563487,-41.771, ,0.550
9524,327684.853,1967711.518,17.79011118,-64.62563299,-41.756, ,0.490
